63133|087|2|0|0|0.1229|2115.64
63181|017|1|0|1|2.68|10568.33
63181|068|1|0|0|1.1|5307.89
63209|017|1|0|1|0.6366|847.16
63209|017|2|0|1|0.6366|3822.57
63312|015|2|0|1|2.1223|15801.11
63365|059|1|0|1|4.41|12543.71
63510|059|1|0|1|0.1373|-177.78
63812|040|1|0|1|1.0513|3480.38
63812|040|2|0|1|2.32|8961.51
63987|068|1|0|0|0.5128|3426.59
64042|059|1|0|1|4.03|19019.94
64329|059|2|0|1|0.8939|4868.28
64499|032|2|0|1|1.3996|9223.24
64722|081|1|0|1|0.63|2927.99
64738|052|1|0|1|0.44|2801.46
64738|052|2|0|1|0.44|3527.11
64845|059|1|0|1|0.81|1326.48
64845|059|2|0|1|0.81|4699.48
64919|059|2|0|1|1.4|8118.69
65256|087|2|0|0|0.8094|6658.39
65375|032|2|0|1|2.1694|11971.54
65838|059|1|0|1|1.3993|2103.22
65838|059|2|0|1|1.3993|3172.03
65920|081|1|0|1|0.17|1319.83
65935|009|2|0|0|0.57|1130.46
65991|015|2|0|1|1.935|17533.66
66010|059|2|0|1|0.7254|3747.86
66052|081|2|0|1|1.74|8497.21
66350|009|2|0|0|1.95|6930.82
66350|032|2|0|1|3.131|17769.5
66350|059|2|0|1|3.1037|17723.57
66451|059|1|0|1|4.6496|11239.41
66472|017|1|0|1|0.4659|604.81
66708|040|2|0|1|0.6647|4370.24
66871|068|1|0|0|0.959|2714.23
66914|015|2|0|1|1.156|7485.81
67061|040|2|0|1|0.2568|2333.51
67186|032|2|0|1|3.2218|13886.08
67292|043|2|0|0|0.57|3059.21
67512|009|2|0|0|0.82|3067.76
67670|017|2|0|1|0.6158|2482.21
67739|009|2|0|0|4.9882|14387.01
